,id,created_at,acknowledged_at,closed_at,address,lat,lng,description,status,summary,media_image_full,request_type_id,request_type_title
1387,3287521,2017-03-23T09:27:32-04:00,2017-03-23T14:00:18-04:00,,Corporate Center Drive Raleigh North Carolina,35.8057515503163,-78.7278689510734,"New stop signs were installed at this intersection, but people still aren't used to the new traffic pattern. I've seen 2 different cars/trucks, on different days, plow through the intersection without stopping.
",Acknowledged,Sign Down,,7333,Traffic Sign
1388,3286352,2017-03-22T16:11:36-04:00,,,"2214 Capital Boulevard Raleigh, North Carolina",35.8065114,-78.6161074,I haveta say I drive through here dailey and people whiz through the stop signs in this intersection on the side-road next to capital blvd and people pop right in off the main road without being safe and i see so many accidents almost happening its bad needs to be more obvious traffic pattern here.,Open,Confusing intersection,https://seeclickfix.com/files/issue_images/0071/8100/Screen_Shot_2017-03-22_at_3.13.23_PM.png,15012,Other
1389,3285985,2017-03-22T14:33:40-04:00,,,"704 Hunting Ridge Rd Raleigh, NC 27615, USA",35.8749694824219,-78.6298751831055,Missing sidewalk 6725 Brookhollow Drive to 709 Hunting Ridge.,Open,Sidewalks,https://seeclickfix.com/files/issue_images/0071/8002/1490207605211.jpg,4136,Sidewalk
1390,3285727,2017-03-22T13:19:00-04:00,,,"1000-1740 Southall Road Raleigh, North Carolina",35.8114766945421,-78.564254201165,"traffic builds up at the light on skycrest pushing cars back past southall road intersection, causing backups on southall road. people will then drive around into the oncoming lane on southall road and try to turn out onto skycrest drive around all the cars waiting their turn and its causing huge problems every day there needs to be better traffic control here. happens in the evening too since people turning left out of southall onto skycrest cant because there is too much traffic on skycrest blocking them",Open,Traffic backing up daily on Southall rd major problems,,15012,Other
1391,3284842,2017-03-22T08:58:07-04:00,,,"Corner Of Cherry And Dogwood Lanes Raleigh, North Carolina",35.8001522105416,-78.6814055767212,The metal 'grate' of the storm sewer sticks out from the curb creating a sharp corner that causes flat tires. I got a flat on Sunday when attempting to park there. This also happened to friends about 6 months ago. ,Open,Storm Sewer grate creates hazard,,15012,Other
1392,3284338,2017-03-21T21:17:41-04:00,2017-03-22T10:30:24-04:00,,Lake Boone Trail/Edenburgh Rd Intersection Raleigh/Wake NC,35.8174787,-78.6645197,Blind corner at Lake Boone Trail's stop sign (at Edenburgh Rd) due to overgrown vegetation.,Acknowledged,Vegetation/Tree-Impeding Public Right of Way,,7341,Trees
1393,3283353,2017-03-21T14:38:06-04:00,,,"4001 Parklake Ave Raleigh, NC 27612, USA",35.8313895911354,-78.6919416587596,Abandoned stove/oven in stream/creek. Just off Parklake Avenue behind homes in Glenlake South. Can be seen from Cul-de-Sac on Gardenlake Drive,Open,Other,,15012,Other
1394,3277211,2017-03-18T18:57:33-04:00,,,"8001 Thomasville Ct Raleigh, NC 27612, USA",35.8667619097811,-78.7276056458745,There is a sewer drain that has a very large opening.  There are many children in this neighborhood and it looks like almost a six foot drop down.  It is very hazardous to our community and we would like for a grate to be placed in the opening so that no one falls in.,Open,Other,https://seeclickfix.com/files/issue_images/0071/4453/1489877838461.jpg,15012,Other
1395,3270328,2017-03-15T16:55:13-04:00,2017-03-15T16:55:18-04:00,,"1999 Hillsborough Street Raleigh, North Carolina",35.7859231386637,-78.6623803061382,Street Reflectors in Traffic Circle are loose and projectiles.  A dump truck run over one and it flew out at a high rate of speed into a group of students on the sidewalk.  There are many of these broken reflectors in the street.,Acknowledged,Street Reflectors in Traffic Circle are loose and projectiles,,7333,Traffic Sign
1396,3270073,2017-03-15T15:34:04-04:00,2017-03-15T15:34:09-04:00,,"105 Pullen Road Raleigh, North Carolina",35.78582601172,-78.6630711001643,Signs have been removed from the pole.  I think it was a Pullen Road marker sign but it may have been a right turn only sign.,Acknowledged,Signs have been removed from the pole,https://seeclickfix.com/files/issue_images/0071/1664/rightturn.JPG,7333,Traffic Sign
1397,3270067,2017-03-15T15:33:03-04:00,2017-03-16T09:20:16-04:00,,904 Gorman Street Raleigh North Carolina,35.785452401338,-78.6870969074196,"Cars turning left out of McDonald's onto Gorman & left off Gorman into McDonalds, with a median & one way sign. Please extend median w/ yellow marker poles & one way sign for cars pulling out of McDonald's.",Acknowledged,Cars turning left from McDonald's onto Gorman and cars turning left from Gorman into McDonalds,https://seeclickfix.com/files/issue_images/0071/1661/leftturnmedian.JPG,7333,Traffic Sign
1398,3269929,2017-03-15T14:57:02-04:00,,2017-03-15T15:02:55-04:00,"Sugar Bush Road Raleigh, North Carolina",35.8475582222582,-78.6802543766411,ppl driving on creedmore road turn around at sugarbush and this causes problems with ppl turning right from off sugarbush onto creedmore keep seeing accidents waiting to happen,Open,No UTURN sign needed for creedmore at sugarbush rd,,15012,Other
1399,3269675,2017-03-15T13:46:01-04:00,,,"2312 Millbank Street Raleigh, North Carolina",35.797987,-78.605996,"It looks as though tenants have moved out and put all their unwanted belongings in the front yard. An overturned trash can is spilling out clothes, trash, etc. It is blowing all over the street and neighboring properties. ",Open,Litter / Unsightly Property,,19289,Tall Grass/Weeds or Other Public Nuisances
1400,3269248,2017-03-15T11:52:24-04:00,,,"6034-6068 Glenwood Avenue Raleigh, North Carolina",35.8556347149437,-78.7015521619431,"With several hundreds houses and in Oak Park and Glen Forest neighborhoods + a bus stop on the other side of the street there should be a way to safely walk across the street to get to shopping (Marshalls, Walmart, Bed Bath, restaurants etc.). A crosswalk should be added to one of the streets - Pleasant Valley to Holly Ridge - at least one.  there are 4 lights but 0 crosswalks. There is no way to safely cross so people just run through the median. There was also the death of a pedestrian here last year. ",Open,Crosswalk Needed to cross Glenwood,,15012,Other
1401,3266554,2017-03-14T12:40:38-04:00,2017-03-14T12:40:43-04:00,,"318 South Boylan Ave Raleigh, North Carolina",35.7760639,-78.6508326,A metal pole is hanging across sidewalk about 5 1/2 feet up across the sidewalk.  This could be very dangerous for someone not paying or attention or visually impaired.  It is attached to the power pole and crossed the sidewalk higher up but it seems to have fallen and now is a big hazard.,Acknowledged,A metal pole is hanging across sidewalk about 5 1/2 feet up,,15012,Other
1402,3266381,2017-03-14T11:53:47-04:00,2017-03-14T11:53:52-04:00,,"1304 Hillsborough Street Raleigh, North Carolina",35.7833716367316,-78.655992750574,A Temporary 'Road Closed' sign for Park Ave was placed on the sidewalk.  It makes the sidewalk impassable.  It's illegal for the sidewalk to be blocked.,Acknowledged,Road Closed Sign for Park Ave blocking sidewalk.,,7333,Traffic Sign
1403,3266380,2017-03-14T11:53:34-04:00,2017-03-14T11:53:39-04:00,,"1101 Gorman St Raleigh, North Carolina",35.7835517,-78.6870609,Someone has shattered the glass at the bus shelter in front of McKimmon Center,Acknowledged,Vandalism Repair on Bus Shelter,https://seeclickfix.com/files/issue_images/0071/0521/IMG_20170313_164350.jpg,7340,Vandalism Repair
1404,3265975,2017-03-14T09:27:42-04:00,,,"4322-4400 Ryegate Dr Raleigh, NC 27604, USA",35.8385047912598,-78.5875625610352,Tires etc at curb for days,Open,Litter / Unsightly Property,https://seeclickfix.com/files/issue_images/0071/0399/1489498008450.jpg,19289,Tall Grass/Weeds or Other Public Nuisances
1405,3265967,2017-03-14T09:24:50-04:00,,,"4560 Hargrove Rd Raleigh, NC 27604, USA",35.8457069396973,-78.5907592773438,Furniture at curb all week,Open,Litter / Unsightly Property,https://seeclickfix.com/files/issue_images/0071/0395/1489497611974.jpg,19289,Tall Grass/Weeds or Other Public Nuisances
1406,3265963,2017-03-14T09:22:29-04:00,,,"4560 Hargrove Rd Raleigh, NC 27604, USA",35.8457069396973,-78.5907592773438,Furniture at curb all week,Open,Litter / Unsightly Property,https://seeclickfix.com/files/issue_images/0071/0393/1489497611974.jpg,19289,Tall Grass/Weeds or Other Public Nuisances
1407,3265946,2017-03-14T09:10:17-04:00,,,West Of Capital Blvd Ramp On 540 Raleigh North Carolina,35.8694674,-78.5814492,There is a truck parked on the shoulder repeatedly and continously during rush hour. This is a safety hazard and a distraxtion.....the tuck is back. 3.19,Open,Other,,15012,Other
1408,3263805,2017-03-13T09:50:51-04:00,,,"3816 Mike Levi Ct Raleigh, North Carolina",35.8428718059574,-78.6582176364338,"Construction debri and trash, ( soda bottles, food container, ...etc.)",Open,Litter / Unsightly Property,https://seeclickfix.com/files/issue_images/0070/9654/IMG_0070.PNG,19289,Tall Grass/Weeds or Other Public Nuisances
1409,3263695,2017-03-13T09:09:35-04:00,2017-03-13T09:09:42-04:00,,"2710 Peachtree Street Raleigh, North Carolina",35.8132602797724,-78.6595745451363,Kids have knocked down the storm drain cover,Acknowledged,Vandalism Repair,https://seeclickfix.com/files/issue_images/0070/9624/IMG_4222.JPG,7340,Vandalism Repair
1410,3261949,2017-03-11T13:07:32-05:00,,,"6001-6017 Westborough Drive Raleigh, North Carolina",35.8653108296822,-78.7276677761269,Enormous pile of tree limbs on curb on city property since October 2016.,Open,Other,,15012,Other
1411,3261601,2017-03-11T09:15:03-05:00,,,"3816 Mike Levi Ct Raleigh, North Carolina",35.757284,-78.575415,"Construction debri and trash (soda bottles, food containers ....etc.) loosely piled on property.",Open,Litter / Unsightly Property,https://seeclickfix.com/files/issue_images/0070/8591/IMG_0070.PNG,19289,Tall Grass/Weeds or Other Public Nuisances
1412,3260658,2017-03-10T14:45:59-05:00,2017-03-10T14:46:05-05:00,,"4416-4422 Capital Boulevard Raleigh, North Carolina",35.8430086280514,-78.5796860276218,,Acknowledged,Sediment or Mud Run-off,,7783,Sediment / Mud Run-off
1413,3260261,2017-03-10T12:10:29-05:00,,,"4800 Hoyle Drive Raleigh, North Carolina",35.8451461791992,-78.5926284790039,trash at curb ,Open,Litter / Unsightly Property,https://seeclickfix.com/files/issue_images/0070/8101/img-image_4733151665632.jpg,19289,Tall Grass/Weeds or Other Public Nuisances
1414,3258669,2017-03-09T15:29:01-05:00,,,"4909 Cupine Court Raleigh, North Carolina",35.8154962300275,-78.5561861164482,cars always parked blocking the sidewalk here usually evenings,Open,4909 keeps parking blocking sidewalk,,4136,Sidewalk
1415,3249975,2017-03-06T09:49:24-05:00,,,"819 W Morgan St Raleigh, NC 27603, USA",35.7797107398712,-78.6534226806732,The man who blows off the parking lot at Trophy Brewing and the Pick Mart C-store is blowing the trash and leaves onto the neighboring property at 810 West Hargett. Hopefully someone from the City will speak with the property owner about this. He does this every Saturday morning.,Open,Litter / Unsightly Property,https://seeclickfix.com/files/issue_images/0070/4558/1488633968936.jpg,19289,Tall Grass/Weeds or Other Public Nuisances
1416,3248511,2017-03-05T08:41:12-05:00,,2017-03-06T20:47:21-05:00,"819 West Morgan St Raleigh, North Carolina",35.7796812,-78.653353,"I would have called the RPD for this but he saw me take a picture of him and ran to his truck and sped away.  Every Saturday morning, the guy who uses a blower to clean off the parking lot at Trophy and the C-Store blows the trash into the neighboring property at 810 W Hargett Street and the parking lot for the neighboring apartment complex.  Hopefully someone from the City of Raleigh can address this with the property owner.  Just not cool!",Open,Litter / Unsightly Property: Man blowing trash and leaves at Trophy Brewing into neighboring proprty,https://seeclickfix.com/files/issue_images/0070/4001/trash.jpg,19289,Tall Grass/Weeds or Other Public Nuisances
1417,3245867,2017-03-03T10:30:26-05:00,,,"613-615 Compton Rd Raleigh, NC 27609, USA",35.8423020600781,-78.6283869173346,No parking zone needs to be extended during after school pickup. At this time the amount of cars on the street is excessive. It is a safety issue.  Traffic is high due to exiting carpool and the road is congested because of the parked cars. ,Open,Other,,15012,Other
1418,3244313,2017-03-02T13:54:56-05:00,,,"Dam Number Thirteen Crabtree Creek Watershed Raleigh, NC 27612, USA",35.8568660876725,-78.6619908981625,"Shelley Lake sign has been damaged and needs to be replaced or repaired,",Open,Parks / Greenways,,613,Parks
1419,3243482,2017-03-02T09:48:02-05:00,,,"2612 Vanderbuilt Raleigh, North Carolina",35.789593,-78.670371,"This house has a partly finished third story. There has never been a permit displayed, never a zoning request displayed to allow such a tall house. Now it looks abandon and pieces of construction material are falling from the construction above.",Open,Litter / Unsightly Property,,19289,Tall Grass/Weeds or Other Public Nuisances
1420,3243312,2017-03-02T08:47:03-05:00,,,"233 S Wilmington St Raleigh, North Carolina",35.777463,-78.637509,North elevator not working/ out of order,Open,Elevator,,15012,Other
1421,3242723,2017-03-01T19:12:41-05:00,,,"Crabtree Creek Greenway Raleigh, North Carolina",35.8414507926488,-78.6623495923035,There are hundreds of plastic bags hanging in the trees on the trail from the entrance by McDonalds (Blue Ridge Road) towards North Hills. I'm sure they are from when the creek was flooded from hurricane Matthew.  There is what looks like a small landfill in the creek behind The Trails of North Hills apartments.,Open,Parks / Greenways,https://seeclickfix.com/files/issue_images/0070/1767/IMG_0257.jpg,613,Parks
1422,3241805,2017-03-01T14:02:04-05:00,,,"214 South Wilmington Street Raleigh, North Carolina",35.777731112173,-78.6383099920662,Observed two pedestrians step onto an unlevel/dislodged curb/sidewalk grate and one fell and twisted their ankle. City could get sued. Please walk down Wilmington St on both sides and make sure all the grates and metal plates along the curbs are secure and not a pedestrian tripping hazard. This particular hazard is around the marked address ,Open,Dangerous sidewalk grills/curb covers,,4136,Sidewalk
1423,3238482,2017-02-28T10:22:42-05:00,2017-03-07T12:16:56-05:00,2017-03-06T18:11:41-05:00,"2921    Newark Dr Raleigh, North Carolina",35.740053,-78.62224,"The trash in this yard is a sore eye to the neighbor hood,they have all sorts of junk stored in and around this house.",Acknowledged,Garbage / Recycling / Yard Waste,,15012,Other
1424,3238144,2017-02-28T08:55:32-05:00,,,"902 E Jones St Raleigh, NC 27601, USA",35.7820739746094,-78.6268844604492,The vacant lot on the corner of Jones and Seawell is someone's favorite spot for smashing bottles. There is new broken glass all over the sidewalk on the Jones St side of the lot on an almost daily basis. The sidewalk on the opposite side of Jones St is inconsistent so this is where everyone walks. The glass is a big safety hazard for dogs and children. ,Open,Sidewalks,https://seeclickfix.com/files/issue_images/0070/0261/1488290121778.jpg,4136,Sidewalk
1425,3235441,2017-02-27T10:09:10-05:00,,,"3125 Georgian Terrace Raleigh, North Carolina",35.8098437,-78.6730389,Both metal storm water drain covers at the Banbury end of Georgian Terrace are broken/misplaced. Dangerous for children and pets.,Open,Storm drain repair,,15012,Other
1426,3233123,2017-02-25T17:23:27-05:00,,,"301-307 S Tarboro St Raleigh, NC 27610, USA",35.7762031555176,-78.6223602294922,Roberts Park some sort of phone line or cable line unconnected and coiled on ground right next to children's playground,Open,Parks / Greenways,https://seeclickfix.com/files/issue_images/0069/8373/1488061332092.jpg,613,Parks
1427,3229504,2017-02-23T17:34:27-05:00,,,Address Unavailable,35.7772914,-78.637163,"the big belly on the goraleigh station platform for the 1, 2, and 15 busses is jammed packed overflowing.",Open,overflowing trash can,,15012,Other
1428,3228819,2017-02-23T13:28:38-05:00,,,"2809 Rothgeb Drive Raleigh, North Carolina",35.8216904403884,-78.6400212414177,"There is a lot of trash in and around the creek remaining from Hurricane Matthew flooding - lots of plastic bags that got stuck in trees during the high floodwaters and remained when water receded.  When you walk on the bridges and get close to the banks these bags are hanging like christmas ornaments and they won't fall out on their own.  Does the city have any plans to clean up the creek/greenway?  The hanging bags and storm trash in and along creek really detract from the natural scenery of the greenway.  If the city doesn't maintain the creek, can a volunteer water-keeper organization be engaged to request a creek cleanup?  Thanks.",Open,Parks / Greenways,,613,Parks
1429,3228072,2017-02-23T10:10:07-05:00,,,"522 Emerson Raleigh, North Carolina",35.847394,-78.6348707,Fallen tree in back yard needs to be removed. General cleanup.,Open,Vegetation/Tree-Private Property,,9714,Vegetation/Tree-Private Property
1430,3226846,2017-02-22T16:39:08-05:00,,,"1400 Quail Ridge Road Raleigh, North Carolina",35.8533423898229,-78.6146156466877,"The intersection at Falls of Neuse Rd. and Quail Ridge Rd. is VERY dangerous.  There are typically multiple accidents at or near this intersection each month, which have been witnessed by local residents and businesses.  Cars traveling north stay in the ""right turn only"" lane until the very last minute.  However, vehicles taking a left onto Falls of Neuse Rd. are not aware of this last minute decision, and will proceed to turn off Quail Ridge Rd.  There are a number of T-bone and rear end accidents that occur.  On 2/21/17, there was a worse accident involving two cards that resulted in substantial vehicle damages and personal injuries.  Given the open space at the apartments, there should really be a separate median that does not allow ""right turn only"" drivers to shift into the other lane at the last minute.",Open,Dangerous intersection,,15012,Other
1431,3225442,2017-02-22T10:25:43-05:00,,,"2830 Exeter Circle Raleigh, North Carolina",35.8151496,-78.6639089,I had a plumber out yesterday as water was backing up in my pipes.  They ran a camera down and removed a blockage on my property but reported roots blocking the pipe from my house to the main city pipe under the street.  The blockage is very close to the main junction under the middle of Exeter Circle paved surface-not on my property,Open,roots blocking sewer pipe,,15012,Other
1432,3224402,2017-02-21T17:48:05-05:00,,,"1152 Harp Raleigh, North Carolina",35.7930139250388,-78.6341214567307,broken pipe(?) wet seepage across from Mordecai plantation in Poplar Springs Park at the top of the park .Been there several weeks as if it is a leaking pipe- no smell just muddy seepage.,Open,Parks / Greenways,,613,Parks
1433,3223855,2017-02-21T14:40:58-05:00,,,"3209 Craven Drive Raleigh, North Carolina",35.8280223,-78.6660524,The yellow lines on the street have worn out and need to be repainted at the corner of Craven and Alamance Drives.,Open,Other,,15012,Other
1434,3222536,2017-02-21T09:28:38-05:00,2017-02-21T09:28:43-05:00,,"10844 Bedfordtown Dr Raleigh, NC 27614, USA",35.921272277832,-78.5620498657227,DEEP FOOTPRINTS AND GRAFFITI IN NEWLY POURED SIDEWALK SECTIONS.  10844 BEDFORDTOWN DR. ,Acknowledged,Graffiti Removal,https://seeclickfix.com/files/issue_images/0069/4818/1487687260631.jpg,7331,Graffiti Removal
1435,3222478,2017-02-21T09:13:23-05:00,,,"2941 Grandview Heights Ln Raleigh, NC 27614, USA",35.9226858938769,-78.5601407958892,SIDEWALK RAISED MORE THAN ONE INCH. ,Open,Sidewalks,https://seeclickfix.com/files/issue_images/0069/4804/1487686326303.jpg,4136,Sidewalk
1436,3222465,2017-02-21T09:11:15-05:00,,,"3012 Grandview Heights Ln Raleigh, NC 27614, USA",35.923713684082,-78.5598526000977,SIDEWALK BUCKLED AND RAISED UP IN TWO SECTIONS. TRIP HAZARD. ,Open,Sidewalks,https://seeclickfix.com/files/issue_images/0069/4800/1487686207257.jpg,4136,Sidewalk
1437,3221106,2017-02-20T13:52:17-05:00,,,"11050-11090 Durant Rd Raleigh, NC 27615, USA",35.9077605161756,-78.5983795642212,Double yellow line needs to be repainted. Cars traveling east on Durant still try to make a left turn into WakeMed parking lot- I almost was hit head on this morning. People think it's a double turn lane- when it is not. Very dangerous situation for the entire 11 years I've lived here. Something needs to be done more permanently so cars don't try to make left turn into WakeMed from Durant,Open,Other,,15012,Other
1438,3217871,2017-02-18T11:18:42-05:00,2017-02-18T11:18:51-05:00,,"10824 Bedfordtown Dr Raleigh, NC 27614, USA",35.9218597412109,-78.5626831054688,"10829 Bedfordtown Drive. New graffiti in the fresh, wet sidewalk just poured by the City yesterday afternoon. ",Acknowledged,Graffiti Removal,https://seeclickfix.com/files/issue_images/0069/2605/1486829294387.jpg,7331,Graffiti Removal
1439,3217219,2017-02-17T18:13:01-05:00,,,"3627 Falls River Ave Raleigh, NC 27614, USA",35.9299139097183,-78.566727,Buckling of sidewalk due to tree roots in devils strip. Also uneven sidewalk creating tripping hazard,Open,Sidewalks,,4136,Sidewalk
1440,3217007,2017-02-17T16:32:28-05:00,,,"Neuse River Greenway Raleigh, North Carolina",35.9111567455995,-78.5593874525757,Between the Neuse River Greenway trail and the river there is about 200 feet of barbed wire fencing. This fencing is left over from Malincrokdt company before the Greeenway was built. It is a definite danger to anyone who stops to look at the river and walks towards the river. It serves no current purpose. It needs to be removed before someone gets seriously hurt. ,Open,Parks / Greenways,,613,Parks
1441,3216419,2017-02-17T12:48:04-05:00,,,"201 W Morgan St Raleigh, North Carolina",35.7796923,-78.6417369,The charging station cord facing away from the up ramp is broken. The weather seal inside the plug has slipped out of place and it can no longer be plugged into a car or the charging station stand itself.,Open,Other,,15012,Other
1442,3216292,2017-02-17T12:03:09-05:00,2017-02-17T12:03:13-05:00,,"Quarry St Raleigh, North Carolina",35.7701554,-78.6234247,The curbs and gutters are filled with mud and leaves. Please send a street cleaning machine down Quarry St on both sides. ,Acknowledged,Sediment and leaves build up,,7783,Sediment / Mud Run-off
1443,3213108,2017-02-16T08:44:59-05:00,,,"3300 Lassiter Mill Rd Raleigh, NC 27609, USA",35.8266296386719,-78.6497192382812,Parking lot lines faded at Lassiter falls ,Open,Other,https://seeclickfix.com/files/issue_images/0069/1077/1487252675620.jpg,15012,Other
1444,3211992,2017-02-15T15:43:41-05:00,2017-02-15T15:43:46-05:00,,"8433-8499 Old Lead Mine Road Raleigh, North Carolina",35.8939419537246,-78.6538402713215,"Please add street lights on section of Old Lead Mine Road near Monument Lane. This area was recently developed with sidewalks, but about 1200' of sidewalk and road is dark.",Acknowledged,Street Light Request,,7335,Traffic Signal - old
1445,3207814,2017-02-14T09:36:53-05:00,,,"3101-3105 Charles B Root Wynd Raleigh, North Carolina",35.8254203796387,-78.7083511352539,I reported this problem about a month ago.  this is an attractive nuisance where kids could get injured. ,Open,Collapsed Gutter cover on Stoneman Drain ,https://seeclickfix.com/files/issue_images/0068/9328/img-image_9566-933127060.jpg,15012,Other
1446,3205238,2017-02-13T10:53:12-05:00,2017-02-13T10:53:16-05:00,,"130 Martin Luther King Junior Boulevard Raleigh, North Carolina",35.7691968053603,-78.6389473571472,The street light on the South side of the intersection on Wilmington Street (in the median of the intersection between the left turn lane and lanes going into downtown) and the street light on southbound Wilmington Street are out. ,Acknowledged,Street Lights (Light Out/Brightness Issue),,7335,Traffic Signal - old
1447,3203383,2017-02-12T10:17:02-05:00,2017-02-12T10:17:11-05:00,,"309 Hillsborough St Raleigh, NC 27603, USA",35.7805296222749,-78.6445204362451,The decorative metal utility pole is opened and wires along the sidewalk are exposed,Acknowledged,Vandalism Repair,,7340,Vandalism Repair
1448,3203382,2017-02-12T10:14:54-05:00,,,"901-905 Hillsborough St Raleigh, NC 27603, USA",35.7811916135742,-78.6523774717911,A blacktop ramp has built on the sidewalk and juts out into Hillsborough Street in front of cameron court apartments creating a trip hazard and bike hazard.,Open,Sidewalks,https://seeclickfix.com/files/issue_images/0068/7767/1486912485876.jpg,4136,Sidewalk
1449,3203363,2017-02-12T10:02:08-05:00,2017-02-12T10:02:13-05:00,,"1600-1608 Hillsborough St Raleigh, NC 27605, USA",35.7846241069514,-78.658837113185,The markings of the pedestrian crosswalk have worn away on crosswalk at YMCA and bus stop,Acknowledged,Sign Down,https://seeclickfix.com/files/issue_images/0068/7757/1486911723557.jpg,7333,Traffic Sign
1450,3203303,2017-02-12T08:52:20-05:00,2017-02-12T08:52:26-05:00,,"804-820 W Morgan St Raleigh, NC 27603, USA",35.7799110412598,-78.6530532836914,Abandoned utility pole street hazard.,Acknowledged,Vegetation/Tree-Impeding Public Right of Way,,7341,Trees
1451,3201259,2017-02-10T17:27:53-05:00,,,"10319 Evergreen Spring Pl Raleigh, NC 27614, USA",35.9273697366422,-78.573282188423,The tree in Front of our house is lifting the sidewalk and creating a hazard. We reported this to the homeowners association here at Bedford more than a year ago but no action has been taken. It is also creating a runoff problem and much sediment is accumulating in front of our entrance to the house.,Open,Sidewalks,,4136,Sidewalk
1452,3196886,2017-02-08T19:30:34-05:00,,2018-03-23T23:26:30-04:00,"4014 Buffaloe Road Raleigh, North Carolina",35.8308561522595,-78.5696803904168,There is a different car for sale every week parked on the front yard at the corner of Buffalo rd and New Hope Rd,Open,car business ,https://seeclickfix.com/files/issue_images/0068/5470/IMG_1942.JPG,15012,Other
1453,3195978,2017-02-08T13:30:11-05:00,,,"1519-1521 Sunrise Ave Raleigh, NC 27608, USA",35.8028182983398,-78.6359329223633,Sidewalk needs to be replaced. Trip hazard,Open,Sidewalks,https://seeclickfix.com/files/issue_images/0068/5102/1486578590381.jpg,4136,Sidewalk
1454,3194673,2017-02-07T23:16:55-05:00,,,"Centenial Eastbound  & Nazareth Raleigh, North Carolina",35.7766298,-78.6728201576721,"Center line marking needs to be corrected where new work was done on Centennial. Left through lane - dumps onto center lane on  older road surface.
",Open,Other,,15012,Other
1455,3194634,2017-02-07T22:13:54-05:00,,,"5901-5999 Westborough Drive Raleigh, North Carolina",35.8648282466896,-78.7267852037048,"At 5900 block of Westborough Drive on the north side of the street, mud had washed over the sidewalk.  This forces pedestrians to walk in the street anytime there has been a recent rain.  Really hard when a baby stroller is being used.  Thanks.",Open,Sidewalks,,4136,Sidewalk
1456,3193493,2017-02-07T13:17:23-05:00,,,"420 Maywood Avenue Raleigh, North Carolina",35.7610204,-78.6527503,Cars are constantly speeding on the West side of Maywood Ave between Lake Wheeler and South Saunders ,Open,Speeding on Maywood,,15012,Other
1457,3193201,2017-02-07T11:38:52-05:00,,,"1803 Glenwood Avenue Raleigh, North Carolina",35.8048044632181,-78.6464415958862,"Could the City please consider extending the ""No Parking"" time to 9:30am?  This intersection is a nightmare on school days between parents trying to drop off at Underwood and commuters trying to get downtown.  All it takes is one vehicle to exacerbate the multi-light cycle backup. ",Open,Other-traffic flow,,15012,Other
1458,3190859,2017-02-06T11:44:33-05:00,,,"5524 Mapleridge Road Raleigh, North Carolina",35.857458,-78.624853,My neighbor leaves garbage cans and other personal items on the street in front of her house to prevent anyone from parking not the street. It is against the Raleigh city ordinance to leave garbage cans on the street for days at a should be removed and she should receive the $50 fine so this does not happen again. These items block the street for cars and makes it dangerous for cyclists and pedestrians. We have an elderly mother who needs our driveway for parking so we need to be able to park on the street. ,Open,Personal items blocking the street,,15012,Other
1459,3179499,2017-01-31T08:20:15-05:00,2017-01-31T08:20:19-05:00,,"Walnut Creek Trail Raleigh, North Carolina",35.7585773692305,-78.6638607151421,The rains on January 2nd left a lot of sand and mud in the tunnel under Lake Wheeler Road. Water dripping from the tunnel ceiling makes the wet spots especially hazardous for cyclists. Please clean this out.,Acknowledged,Sediment or Mud Run-off,,7783,Sediment / Mud Run-off
1460,3179497,2017-01-31T08:17:50-05:00,2017-01-31T08:17:57-05:00,,"Walnut Creek Trail Raleigh, North Carolina",35.7567141979925,-78.634849942437,The tunnel has mostly dried out and left behind crusty sand and dried clay. Please clean it out before rains come and make the tunnel a complete mess again.,Acknowledged,Sediment or Mud Run-off,,7783,Sediment / Mud Run-off
1461,3176189,2017-01-29T13:32:35-05:00,,,"Greenway Trail Raleigh, NC 27609, USA",35.8641408153336,-78.6482213689212,The water fountain is actively flowing. Large puddle.,Open,Parks / Greenways,https://seeclickfix.com/files/issue_images/0067/7988/1485714738567.jpg,613,Parks
1462,3168181,2017-01-25T06:46:58-05:00,2017-01-25T06:47:02-05:00,,"709 S Boylan Ave Raleigh, NC 27603, USA",35.7722704236489,-78.6508532637157,There's no way two people to walk by with the shrubs overhanging,Acknowledged,Vegetation/Tree-Impeding Public Right of Way,https://seeclickfix.com/files/issue_images/0067/5114/1485344811015.jpg,7341,Trees
1463,3167445,2017-01-24T17:10:20-05:00,,,"3601 Sunbright Lane Raleigh, North Carolina",35.7520250364728,-78.5860891243286,Street storm drain cover on Eastern Branch by Sunbright Lane has fallen into the drain,Open,Storm Drain Cover,,15012,Other
1464,3166765,2017-01-24T13:03:12-05:00,,,"217 Pace St Raleigh, North Carolina",35.7891937,-78.6350208,"Sidewalk is gravel since Oct 8th storm took a tree down, when will it be fixed, it becomes a mess in rain and is complete gravel.",Open,Sidewalks,,4136,Sidewalk
1465,3163836,2017-01-23T10:05:13-05:00,2017-01-23T10:05:44-05:00,,"Simms Branch Trail Raleigh, North Carolina",35.8984148904517,-78.5877468064427,tree in the road on hiking trail at Simms branch trail,Acknowledged,Vegetation/Tree-Impeding Public Right of Way,https://seeclickfix.com/files/issue_images/0067/3785/img-image_172921826518553.jpg,7341,Trees
